"repo_id","commit_sha","number_of_files_changed","total_lines_changed","file_types_changed"
n8n-io/n8n,c229e915eafda0e09c881c46ab921dca46715ef1,148,412,"{'json','ts','test.ts','repository.ts','service.ts','controller.test.ts','controller.ts','service.test.ts','ee_source-control_source-control-export.service.ee.ts','ee_source-control_source-control-git.service.ee.ts','ee_source-control_source-control-helper.ee.ts','ee_source-control_source-control-import.service.ee.ts','ee_source-control_source-control-preferences.service.ee.ts','ee_source-control_source-control.service.ee.ts','ee_test-runner_test-run-cleanup.service.ee.ts','ee_test-runner_test-runner.service.ee.ts','ee.ts','ee_external-secrets-manager.ee.ts','ee_providers_aws-secrets-manager.ts','ee_providers_azure-key-vault_azure-key-vault.ts','ee_providers_gcp-secrets-manager_gcp-secrets-manager.ts','ee_providers_vault.ts','ee_ldap.service.ee.ts','module.test.ts','module.ts','push.test.ts','push.ts','ee_saml_saml-validator.ts','ee_saml_saml.service.ee.ts','ee_workflow-history.service.ee.ts','service.ee.ts','yaml'}"
pytorch/pytorch,"16d05e130c0ddb5fbd752c5b028ae976a49a29b9",1,2,{'py'}
PanJiaChen/vue-element-admin,"7ddfe81749639ddc1a8cd1b2ecbbf6f79400fb66",1,9,{'md'}
storybookjs/storybook,f2e1865de5f87a01a855b35ce81a14b69e0a65e6,1,5,{'ts'}
shadcn-ui/ui,d85b8eff064daae1acfe72648b7e9e5d09099df7,6,26,"{'changeset_angry-steaks-repeat.md','changeset_honest-humans-invite.md','json','md'}"
fastapi/fastapi,"7ebcd8761cf98b6010d2f818105f30f3db58d0ce",1,2,{'pre-commit-config.yaml'}
axios/axios,b998b7d6c77dcfd58e3478b11061fba9e41c9fdf,1,3,{'github_workflows_pr-guard.yml'}
excalidraw/excalidraw,"91d36e9b81a5087b0000b8abc1bcdb3fadeb807f",2,22,"{'ts','tsx'}"
django/django,"1307b8a1cb05762147736d0f347792b33f645390",1,6,{'txt'}
facebook/create-react-app,"413d2c7b1c168bc25a1d99dd24de09362c7bbbc6",1,3,{'test.js'}
Anduin2017/HowToCook,ef73a666744c427e01ab810ef948a84c001e3cf1,1,2,{'md'}
facebook/create-react-app,b961be37929c9dd340aff94cb92debf700a9aeba,2,22,"{'config.js','js'}"
ant-design/ant-design,"53d3661f5ecad7f037995a2cea6f124b7e113686",1,2,{'json'}
tauri-apps/tauri,c8a30a61d20552b43afd6f21cb66d18185314148,8,52,"{'changes_fix-capability-filter.md','rs'}"
deepseek-ai/DeepSeek-R1,"3f906d9724e3825c41891a03d5138edf14af20f0",1,217,{'cff'}
puppeteer/puppeteer,efc1343e24247225428e0602471c57396ac31857,300,186,"{'release-please-manifest.json','md','json','8.2_api_puppeteer.fileformat.md','9.0_CHANGELOG.md','9.0_api_index.md','9.0_api_puppeteer.accessibility.md','9.0_api_puppeteer.accessibility.snapshot.md','9.0_api_puppeteer.actionoptions.md','9.0_api_puppeteer.actionresult.md','9.0_api_puppeteer.autofilldata.md','9.0_api_puppeteer.awaitable.md','9.0_api_puppeteer.awaitableiterable.md','9.0_api_puppeteer.awaitablepredicate.md','9.0_api_puppeteer.awaitedlocator.md','9.0_api_puppeteer.boundingbox.md','9.0_api_puppeteer.boxmodel.md','9.0_api_puppeteer.browser.browsercontexts.md','9.0_api_puppeteer.browser.close.md','9.0_api_puppeteer.browser.cookies.md','9.0_api_puppeteer.browser.createbrowsercontext.md','9.0_api_puppeteer.browser.defaultbrowsercontext.md','9.0_api_puppeteer.browser.deletecookie.md','9.0_api_puppeteer.browser.disconnect.md','9.0_api_puppeteer.browser.installextension.md','9.0_api_puppeteer.browser.isconnected.md','9.0_api_puppeteer.browser.md','9.0_api_puppeteer.browser.newpage.md','9.0_api_puppeteer.browser.pages.md','9.0_api_puppeteer.browser.process.md','9.0_api_puppeteer.browser.setcookie.md','9.0_api_puppeteer.browser.target.md','9.0_api_puppeteer.browser.targets.md','9.0_api_puppeteer.browser.uninstallextension.md','9.0_api_puppeteer.browser.useragent.md','9.0_api_puppeteer.browser.version.md','9.0_api_puppeteer.browser.waitfortarget.md','9.0_api_puppeteer.browser.wsendpoint.md','9.0_api_puppeteer.browsercontext.browser.md','9.0_api_puppeteer.browsercontext.clearpermissionoverrides.md','9.0_api_puppeteer.browsercontext.close.md','9.0_api_puppeteer.browsercontext.cookies.md','9.0_api_puppeteer.browsercontext.deletecookie.md','9.0_api_puppeteer.browsercontext.md','9.0_api_puppeteer.browsercontext.newpage.md','9.0_api_puppeteer.browsercontext.overridepermissions.md','9.0_api_puppeteer.browsercontext.pages.md','9.0_api_puppeteer.browsercontext.setcookie.md','9.0_api_puppeteer.browsercontext.targets.md','9.0_api_puppeteer.browsercontext.waitfortarget.md','9.0_api_puppeteer.browsercontextevent.md','9.0_api_puppeteer.browsercontextevents.md','9.0_api_puppeteer.browsercontextoptions.md','9.0_api_puppeteer.browserevent.md','9.0_api_puppeteer.browserevents.md','9.0_api_puppeteer.browserlauncher.defaultargs.md','9.0_api_puppeteer.browserlauncher.executablepath.md','9.0_api_puppeteer.browserlauncher.launch.md','9.0_api_puppeteer.browserlauncher.md','9.0_api_puppeteer.cdpevents.md','9.0_api_puppeteer.cdpsession.connection.md','9.0_api_puppeteer.cdpsession.detach.md','9.0_api_puppeteer.cdpsession.id.md','9.0_api_puppeteer.cdpsession.md','9.0_api_puppeteer.cdpsession.send.md','9.0_api_puppeteer.cdpsessionevent.md','9.0_api_puppeteer.cdpsessionevent.sessionattached.md','9.0_api_puppeteer.cdpsessionevent.sessiondetached.md','9.0_api_puppeteer.cdpsessionevents.md','9.0_api_puppeteer.chromeheadlessshellsettings.md','9.0_api_puppeteer.chromereleasechannel.md','9.0_api_puppeteer.chromesettings.md','9.0_api_puppeteer.clickoptions.md','9.0_api_puppeteer.commandoptions.md','9.0_api_puppeteer.commoneventemitter.emit.md','9.0_api_puppeteer.commoneventemitter.listenercount.md','9.0_api_puppeteer.commoneventemitter.md','9.0_api_puppeteer.commoneventemitter.off.md','9.0_api_puppeteer.commoneventemitter.on.md','9.0_api_puppeteer.commoneventemitter.once.md','9.0_api_puppeteer.commoneventemitter.removealllisteners.md','9.0_api_puppeteer.configuration.md','9.0_api_puppeteer.connect.md','9.0_api_puppeteer.connection._constructor_.md','9.0_api_puppeteer.connection.createsession.md','9.0_api_puppeteer.connection.dispose.md','9.0_api_puppeteer.connection.fromsession.md','9.0_api_puppeteer.connection.md','9.0_api_puppeteer.connection.send.md','9.0_api_puppeteer.connection.session.md','9.0_api_puppeteer.connection.url.md','9.0_api_puppeteer.connectiontransport.close.md','9.0_api_puppeteer.connectiontransport.md','9.0_api_puppeteer.connectiontransport.send.md','9.0_api_puppeteer.connectoptions.md','9.0_api_puppeteer.consolemessage.args.md','9.0_api_puppeteer.consolemessage.location.md','9.0_api_puppeteer.consolemessage.md','9.0_api_puppeteer.consolemessage.stacktrace.md','9.0_api_puppeteer.consolemessage.text.md','9.0_api_puppeteer.consolemessage.type.md','9.0_api_puppeteer.consolemessagelocation.md','9.0_api_puppeteer.consolemessagetype.md','9.0_api_puppeteer.continuerequestoverrides.md','9.0_api_puppeteer.convertcookiespartitionkeyfrompuppeteertocdp.md','9.0_api_puppeteer.cookie.md','9.0_api_puppeteer.cookiedata.md','9.0_api_puppeteer.cookieparam.md','9.0_api_puppeteer.cookiepartitionkey.md','9.0_api_puppeteer.cookiepriority.md','9.0_api_puppeteer.cookiesamesite.md','9.0_api_puppeteer.cookiesourcescheme.md','9.0_api_puppeteer.coverage.md','9.0_api_puppeteer.coverage.startcsscoverage.md','9.0_api_puppeteer.coverage.startjscoverage.md','9.0_api_puppeteer.coverage.stopcsscoverage.md','9.0_api_puppeteer.coverage.stopjscoverage.md','9.0_api_puppeteer.coverageentry.md','9.0_api_puppeteer.credentials.md','9.0_api_puppeteer.csscoverage._constructor_.md','9.0_api_puppeteer.csscoverage.md','9.0_api_puppeteer.csscoverage.start.md','9.0_api_puppeteer.csscoverage.stop.md','9.0_api_puppeteer.csscoverageoptions.md','9.0_api_puppeteer.customqueryhandler.md','9.0_api_puppeteer.debuginfo.md','9.0_api_puppeteer.default_intercept_resolution_priority.md','9.0_api_puppeteer.defaultargs.md','9.0_api_puppeteer.deletecookiesrequest.md','9.0_api_puppeteer.device.md','9.0_api_puppeteer.devicerequestprompt.cancel.md','9.0_api_puppeteer.devicerequestprompt.md','9.0_api_puppeteer.devicerequestprompt.select.md','9.0_api_puppeteer.devicerequestprompt.waitfordevice.md','9.0_api_puppeteer.devicerequestpromptdevice.md','9.0_api_puppeteer.dialog.accept.md','9.0_api_puppeteer.dialog.defaultvalue.md','9.0_api_puppeteer.dialog.dismiss.md','9.0_api_puppeteer.dialog.md','9.0_api_puppeteer.dialog.message.md','9.0_api_puppeteer.dialog.type.md','9.0_api_puppeteer.downloadbehavior.md','9.0_api_puppeteer.downloadpolicy.md','9.0_api_puppeteer.elementfor.md','9.0_api_puppeteer.elementhandle._.md','9.0_api_puppeteer.elementhandle.__.md','9.0_api_puppeteer.elementhandle.__eval.md','9.0_api_puppeteer.elementhandle._eval.md','9.0_api_puppeteer.elementhandle.autofill.md','9.0_api_puppeteer.elementhandle.backendnodeid.md','9.0_api_puppeteer.elementhandle.boundingbox.md','9.0_api_puppeteer.elementhandle.boxmodel.md','9.0_api_puppeteer.elementhandle.click.md','9.0_api_puppeteer.elementhandle.clickablepoint.md','9.0_api_puppeteer.elementhandle.contentframe.md','9.0_api_puppeteer.elementhandle.drag.md','9.0_api_puppeteer.elementhandle.draganddrop.md','9.0_api_puppeteer.elementhandle.dragenter.md','9.0_api_puppeteer.elementhandle.dragover.md','9.0_api_puppeteer.elementhandle.drop.md','9.0_api_puppeteer.elementhandle.focus.md','9.0_api_puppeteer.elementhandle.hover.md','9.0_api_puppeteer.elementhandle.ishidden.md','9.0_api_puppeteer.elementhandle.isintersectingviewport.md','9.0_api_puppeteer.elementhandle.isvisible.md','9.0_api_puppeteer.elementhandle.md','9.0_api_puppeteer.elementhandle.press.md','9.0_api_puppeteer.elementhandle.screenshot.md','9.0_api_puppeteer.elementhandle.scrollintoview.md','9.0_api_puppeteer.elementhandle.select.md','9.0_api_puppeteer.elementhandle.tap.md','9.0_api_puppeteer.elementhandle.toelement.md','9.0_api_puppeteer.elementhandle.touchend.md','9.0_api_puppeteer.elementhandle.touchmove.md','9.0_api_puppeteer.elementhandle.touchstart.md','9.0_api_puppeteer.elementhandle.type.md','9.0_api_puppeteer.elementhandle.uploadfile.md','9.0_api_puppeteer.elementhandle.waitforselector.md','9.0_api_puppeteer.elementscreenshotoptions.md','9.0_api_puppeteer.errorcode.md','9.0_api_puppeteer.evaluatefunc.md','9.0_api_puppeteer.evaluatefuncwith.md','9.0_api_puppeteer.eventemitter.emit.md','9.0_api_puppeteer.eventemitter.listenercount.md','9.0_api_puppeteer.eventemitter.md','9.0_api_puppeteer.eventemitter.off.md','9.0_api_puppeteer.eventemitter.on.md','9.0_api_puppeteer.eventemitter.once.md','9.0_api_puppeteer.eventemitter.removealllisteners.md','9.0_api_puppeteer.eventswithwildcard.md','9.0_api_puppeteer.eventtype.md','9.0_api_puppeteer.executablepath.md','9.0_api_puppeteer.experimentsconfiguration.md','9.0_api_puppeteer.extensiontransport.close.md','9.0_api_puppeteer.extensiontransport.connecttab.md','9.0_api_puppeteer.extensiontransport.md','9.0_api_puppeteer.extensiontransport.send.md','9.0_api_puppeteer.filechooser.accept.md','9.0_api_puppeteer.filechooser.cancel.md','9.0_api_puppeteer.filechooser.ismultiple.md','9.0_api_puppeteer.filechooser.md','9.0_api_puppeteer.firefoxsettings.md','9.0_api_puppeteer.flattenhandle.md','9.0_api_puppeteer.frame._.md','9.0_api_puppeteer.frame.__.md','9.0_api_puppeteer.frame.__eval.md','9.0_api_puppeteer.frame._eval.md','9.0_api_puppeteer.frame.addscripttag.md','9.0_api_puppeteer.frame.addstyletag.md','9.0_api_puppeteer.frame.childframes.md','9.0_api_puppeteer.frame.click.md','9.0_api_puppeteer.frame.content.md','9.0_api_puppeteer.frame.evaluate.md','9.0_api_puppeteer.frame.evaluatehandle.md','9.0_api_puppeteer.frame.focus.md','9.0_api_puppeteer.frame.frameelement.md','9.0_api_puppeteer.frame.goto.md','9.0_api_puppeteer.frame.hover.md','9.0_api_puppeteer.frame.isdetached.md','9.0_api_puppeteer.frame.locator.md','9.0_api_puppeteer.frame.md','9.0_api_puppeteer.frame.name.md','9.0_api_puppeteer.frame.page.md','9.0_api_puppeteer.frame.parentframe.md','9.0_api_puppeteer.frame.select.md','9.0_api_puppeteer.frame.setcontent.md','9.0_api_puppeteer.frame.tap.md','9.0_api_puppeteer.frame.title.md','9.0_api_puppeteer.frame.type.md','9.0_api_puppeteer.frame.url.md','9.0_api_puppeteer.frame.waitforfunction.md','9.0_api_puppeteer.frame.waitfornavigation.md','9.0_api_puppeteer.frame.waitforselector.md','9.0_api_puppeteer.frameaddscripttagoptions.md','9.0_api_puppeteer.frameaddstyletagoptions.md','9.0_api_puppeteer.frameevents.md','9.0_api_puppeteer.framewaitforfunctionoptions.md','9.0_api_puppeteer.geolocationoptions.md','9.0_api_puppeteer.gotooptions.md','9.0_api_puppeteer.handlefor.md','9.0_api_puppeteer.handleor.md','9.0_api_puppeteer.handler.md','9.0_api_puppeteer.httprequest.abort.md','9.0_api_puppeteer.httprequest.aborterrorreason.md','9.0_api_puppeteer.httprequest.continue.md','9.0_api_puppeteer.httprequest.continuerequestoverrides.md','9.0_api_puppeteer.httprequest.enqueueinterceptaction.md','9.0_api_puppeteer.httprequest.failure.md','9.0_api_puppeteer.httprequest.fetchpostdata.md','9.0_api_puppeteer.httprequest.finalizeinterceptions.md','9.0_api_puppeteer.httprequest.frame.md','9.0_api_puppeteer.httprequest.haspostdata.md','9.0_api_puppeteer.httprequest.headers.md','9.0_api_puppeteer.httprequest.initiator.md','9.0_api_puppeteer.httprequest.interceptresolutionstate.md','9.0_api_puppeteer.httprequest.isinterceptresolutionhandled.md','9.0_api_puppeteer.httprequest.isnavigationrequest.md','9.0_api_puppeteer.httprequest.md','9.0_api_puppeteer.httprequest.method.md','9.0_api_puppeteer.httprequest.postdata.md','9.0_api_puppeteer.httprequest.redirectchain.md','9.0_api_puppeteer.httprequest.resourcetype.md','9.0_api_puppeteer.httprequest.respond.md','9.0_api_puppeteer.httprequest.response.md','9.0_api_puppeteer.httprequest.responseforrequest.md','9.0_api_puppeteer.httprequest.url.md','9.0_api_puppeteer.httpresponse.buffer.md','9.0_api_puppeteer.httpresponse.content.md','9.0_api_puppeteer.httpresponse.frame.md','9.0_api_puppeteer.httpresponse.fromcache.md','9.0_api_puppeteer.httpresponse.fromserviceworker.md','9.0_api_puppeteer.httpresponse.headers.md','9.0_api_puppeteer.httpresponse.json.md','9.0_api_puppeteer.httpresponse.md','9.0_api_puppeteer.httpresponse.ok.md','9.0_api_puppeteer.httpresponse.remoteaddress.md','9.0_api_puppeteer.httpresponse.request.md','9.0_api_puppeteer.httpresponse.securitydetails.md','9.0_api_puppeteer.httpresponse.status.md','9.0_api_puppeteer.httpresponse.statustext.md','9.0_api_puppeteer.httpresponse.text.md','9.0_api_puppeteer.httpresponse.timing.md','9.0_api_puppeteer.httpresponse.url.md','9.0_api_puppeteer.imageformat.md','9.0_api_puppeteer.innerparams.md','9.0_api_puppeteer.interceptresolutionaction.md','9.0_api_puppeteer.interceptresolutionstate.md','9.0_api_puppeteer.internalnetworkconditions.md','9.0_api_puppeteer.jscoverage.md','9.0_api_puppeteer.jscoverage.start.md','9.0_api_puppeteer.jscoverage.stop.md'}"
axios/axios,f31d2bab75286ac0d27d3da181899682af0c0fb9,2,6,"{'github_labeler.yml','github_workflows_labeler.yml'}"
ryanmcdermott/clean-code-javascript,"753d6d8b33dece69e08b2ec0ea0807592881fbf2",1,4,{'md'}
microsoft/Web-Dev-For-Beginners,"6c9a208eefb290c839d46f04ddb65c5cf678f6c7",59,25824,"{'devcontainer_devcontainer.json','github_workflows_azure-static-web-apps-ashy-river-0debb7803.yml','github_workflows_links.yml','md','zh-cn.md','json','html','es.md','png','eslintrc.cjs','eslintrc.js','gitignore','vscode_settings.json','6c9a208eefb290c839d46f04ddb65c5cf678f6c7_quiz-app_LICENSE','ico','vue','css','svg','js','config.js','el.md'}"
open-webui/open-webui,"53764fe64884da147359e54ed6d9607fe57f1600",23,754,"{'md','py','json','ts','svelte'}"
pytorch/pytorch,"064bb3cebc0a5d0f3a1a2308ae2aa4dc5b7da5be",2,9,{'cpp'}
denoland/deno,ebccb8a6bac5d893c46be3101c5412470e708849,4,74,"{'lock','toml','rs','ts'}"
iluwatar/java-design-patterns,"8529017e025e4b0c8887730b5204926ef410f629",13,1041,"{'xml','md','urm.png','urm.puml','java'}"
nvbn/thefuck,ef1ea4b4dd1016082c7d8199364cfe3e8a2916e6,1,14,{'py'}
Hack-with-Github/Awesome-Hacking,e0ef2a2faeb6d4e19072f371b8290cbc368b5c46,1,3,{'md'}
papers-we-love/papers-we-love,"9dacb5e5531bee18815950e9acb45a3ce8c4f051",1,2,{'md'}
ryanmcdermott/clean-code-javascript,ca37c9cfc725625d52b71071adeb2bf0b951847c,1,4,{'md'}
